"list_name","name","label"
"MPA_USA",458,"Hawaiian Islands National Wildlife Refuge - 555672206"
"MPA_USA",459,"Haystack Rock Marine Garden Garden - 555655623"
"MPA_USA",460,"Hazen Bay - 555672313"
"MPA_USA",461,"Hazy Island - 555586220"
"MPA_USA",462,"Hazy Islands - 369585"
"MPA_USA",463,"He'eia National Estuarine Research Reserve - 555655624"
"MPA_USA",464,"Heislerville - 555666288"
"MPA_USA",465,"Heislerville Wildlife Management Area - 369614"
"MPA_USA",466,"Hen and Chickens Sanctuary Preserva Sanctuary - 555669961"
"MPA_USA",467,"Henry Cabot Lodge Bird Sanctuary (Egg Rock) - 555653225"
"MPA_USA",468,"Heritage Shores - 555606169"
"MPA_USA",469,"Highlands Inn turnout - 11116025"
"MPA_USA",470,"Hog Island - 55553632"
"MPA_USA",471,"Hog Island - 555651851"
"MPA_USA",472,"Hog Island - 555659364"
"MPA_USA",473,"Hollins - 55555955"
"MPA_USA",474,"Holway Street Lot 18 - 55559621"
"MPA_USA",475,"Homer Spit - 555681670"
"MPA_USA",476,"Homer Spit Parcel - 555681671"
"MPA_USA",477,"Honeymoon Island State Park - 555586027"
"MPA_USA",478,"Honker Bay - 555748101"
"MPA_USA",479,"Honolua-Mokuleia Bay Marine Life Conservation District - 555655628"
"MPA_USA",480,"Hood Canal Land Trust - 11111877"
"MPA_USA",481,"Hopkins Island - 55553643"
"MPA_USA",482,"Hopkins Marine Life Refuge - 555655629"
"MPA_USA",483,"Horseshoe Bay - 777714"
"MPA_USA",484,"Horseshoe Key Wildlife Management Area - 555669962"
"MPA_USA",485,"Huckleberry (Green) Island - 555659375"
"MPA_USA",486,"Hudson River National Estuarine Research Reserve - 555586809"
"MPA_USA",487,"Humboldt Bay - 555656007"
"MPA_USA",488,"Humboldt Bay National Wildlife Refuge - 1111273"
"MPA_USA",489,"Humptulips River Delta - 11112109"
"MPA_USA",490,"Indian River - Malabar to Vero Beach Aquatic Preserve - 555586768"
"MPA_USA",491,"Indian River - Vero Beach to Ft. Pierce Aquatic Preserve - 555586769"
"MPA_USA",492,"Indian Town Island - 55553667"
"MPA_USA",493,"Inner Double Head Shot Island Propo - 555606483"
"MPA_USA",494,"Irony Island - 555659392"
"MPA_USA",495,"Irvine Coast Marine Life Refuge - 555655630"
"MPA_USA",496,"Isle Of Meadows - 555668701"
"MPA_USA",497,"Isles Dernieres Barrier Islands - 555661623"
"MPA_USA",498,"Izembek - 307597"
"MPA_USA",499,"Izembek - 35369"
"MPA_USA",500,"Izembek - 555651827"
"MPA_USA",501,"Izembek Lagoon National Wildlife Refuge - 68308"
"MPA_USA",502,"J. N. Ding Darling National Wildlife Refuge.Wilderness Area - 555606600"
"MPA_USA",503,"J.N. 'Ding Darling' National Wildlife Refuge - 21116"
"MPA_USA",504,"Jack Bay - 61620"
"MPA_USA",505,"Jacques Cousteau National Estuarine Research Reserve - 555586876"
"MPA_USA",506,"Jamaica Bay - 555672093"
"MPA_USA",507,"James Scripps Bluff - 555657831"
"MPA_USA",508,"James V Fitzgerald Marine Reserve - 555586715"
"MPA_USA",509,"Jensen Beach to Jupiter Inlet Aquatic Preserve - 555586770"
"MPA_USA",510,"Jims Head - 555659403"
"MPA_USA",511,"John Pennekamp Coral Reef - 555662512"
"MPA_USA",512,"John Pennekamp Coral Reef State Park - 9299"
"MPA_USA",513,"John S. Phipps - 555585509"
"MPA_USA",514,"Johnson Marsh - 555663016"
"MPA_USA",515,"Joiner Bank - 555606622"
"MPA_USA",516,"Jordan Cove Road - 555659410"
"MPA_USA",517,"Jourdan River Coastal Preserve - 352714"
"MPA_USA",518,"Judith Rock (San Miguel Island) State Marine Reserve - 352743"
"MPA_USA",519,"Kachemak Bay - 77773"
"MPA_USA",520,"Kachemak Bay - 98395"
"MPA_USA",521,"Kachemak Bay National Estuarine Research Reserve - 307099"
"MPA_USA",522,"Kachemak Bay State - 370361"
"MPA_USA",523,"Kaena Point - 999976"
"MPA_USA",524,"Kaho'olawe Island Reserve - 555586885"
"MPA_USA",525,"Kalaupapa National Historical Park - 28616"
"MPA_USA",526,"Kalgin Island - 307562"
"MPA_USA",527,"Kaloko-Honokohau National Historical Park - 999912"
"MPA_USA",528,"Kashtayit State Marine Conservation Area - 555586837"
"MPA_USA",529,"Kayak Island - 61630"
"MPA_USA",530,"Kealakekua Bay Marine Life Conservation District - 13086"
"MPA_USA",531,"Kellett Bluff Voluntary No-take - 11111799"
"MPA_USA",532,"Key West - 555656019"
"MPA_USA",533,"Key West National Wildlife Refuge - 13020"
"MPA_USA",534,"Key West National Wildlife Refuge.Wilderness Area - 555665411"
"MPA_USA",535,"Keystone Conservation Area - 555655633"
"MPA_USA",536,"King Isla - 555583532"
"MPA_USA",537,"Kodiak - 10548"
"MPA_USA",538,"Kopachuck Underwater Park - 555655636"
"MPA_USA",539,"Laguna Atascosa - 555656022"
"MPA_USA",540,"Laguna Atascosa National Wildlife Refuge - 10564"
"MPA_USA",541,"Laguna Beach Marine Life Refuge - 555655637"
"MPA_USA",542,"Laguna Beach State Marine Conservation Area - 555587000"
"MPA_USA",543,"Laguna Beach State Marine Reserve - 555586999"
"MPA_USA",544,"Lakes Bay - 55554498"
"MPA_USA",545,"Land Trust of Darien Inc 2 - 555659572"
"MPA_USA",546,"Langford - 555585942"
"MPA_USA",547,"Lapakahi Marine Life Conservation District - 555655638"
"MPA_USA",548,"Lawrence Point Voluntary No-take - 11111800"
"MPA_USA",549,"Lea Island - 555607027"
"MPA_USA",550,"Lemon Bay Aquatic Preserve - 555586748"
"MPA_USA",551,"Lewis And Clark - 555656028"
"MPA_USA",552,"Lewis And Clark National Wildlife Refu - 555672207"
"MPA_USA",553,"Lewis and Clark National Wildlife Refuge - 555655639"
"MPA_USA",554,"Liberty State Park - 352867"
"MPA_USA",555,"Lighthouse Ca - 555653522"
"MPA_USA",556,"Lignumvitae Key - 555653234"
"MPA_USA",557,"Lignumvitae Key Aquatic Preserve - 555586771"
"MPA_USA",558,"Lignumvitae Key Botanical State Park - 555583160"
"MPA_USA",559,"Lime Kiln Lighthouse Voluntary No-take - 11111801"
"MPA_USA",560,"Lincoln Park Marine Preserve - 555655640"
"MPA_USA",561,"Little Bay Tidal Wetlands Area - 555665270"
"MPA_USA",562,"Little Cobb Island - 555510635"
"MPA_USA",563,"Little Crane Key Wildlife Management Area - 555669963"
"MPA_USA",564,"Little Creek - 555665748"
"MPA_USA",565,"Little Mullet Key Wildlife Management Area - 555669964"
"MPA_USA",566,"Little Pelican Island - 555512036"
"MPA_USA",567,"Little Smith Island - 555659608"
"MPA_USA",568,"Little Tybee River Macrosite - 555654186"
"MPA_USA",569,"Lofthus Underwater Archaeological Preserve - 555586823"
"MPA_USA",570,"Long Island Sound - 55558484"
"MPA_USA",571,"Long Point (Catalina Island) State Marine Reserve - 555586849"
"MPA_USA",572,"Long Ridge - 555607256"
"MPA_USA",573,"Looe Key Existing Management Area - 555669965"
"MPA_USA",574,"Looe Key Research Only Area Sanctuary Preservation Area - 555669966"
"MPA_USA",575,"Looe Key Sanctuary Preserva Sanctuary - 555669967"
"MPA_USA",576,"Lost Tree Islands - 555583337"
"MPA_USA",577,"Lover's Cove (Catalina Island) State Marine Conservation Area - 555586851"
"MPA_USA",578,"Lovers Point State Marine Reserve - 555547355"
"MPA_USA",579,"Lower Dungeness - 555654397"
"MPA_USA",580,"Lower Harbor Keys Wildlife Management Area - 555669968"
"MPA_USA",581,"Lower Mark Island - 55553835"
"MPA_USA",582,"Lower Negro Island - 555659620"
"MPA_USA",583,"Lower Sherman Island - 371269"
"MPA_USA",584,"Lubec Channel Submerged Land And Light - 555556733"
"MPA_USA",585,"Luscombe Lane CR - 555673242"
"MPA_USA",586,"Lydia Ann Island - 555512037"
"MPA_USA",587,"MacKerricher State Marine Conservation Area - 555587020"
"MPA_USA",588,"Magoun Islands - 777715"
"MPA_USA",589,"Malibu Beach - 352997"
"MPA_USA",590,"Mallard Cove - 555653928"
"MPA_USA",591,"Mallows Bay-Potomac National Marine Sanctuary - 555669969"
"MPA_USA",592,"Manele-Hulopoe Marine Life Conservation District - 555655643"
"MPA_USA",593,"Maquoit Bay - Henshaw - 555745726"
"MPA_USA",594,"Marin Audubon Society - 555607476"
"MPA_USA",595,"Marin Islands - 352729"
"MPA_USA",596,"Marin Islands - 555654272"
"MPA_USA",597,"Marin Islands National Wildlife Refuge - 11115532"
"MPA_USA",598,"Marin Islands State Marine Park - 555586738"
"MPA_USA",599,"Marjory Stoneman Douglas - 555607478"
"MPA_USA",600,"Marquesas Keys Wildlife Management Area - 555669970"
"MPA_USA",601,"Marrowstone - 11111345"
"MPA_USA",602,"Marsh Island - 555659696"
"MPA_USA",603,"Marsh Island and Days Creek CR - 555676009"
"MPA_USA",604,"Marsh View - 555673863"
"MPA_USA",605,"Martin - 55552520"
"MPA_USA",606,"Martin County Spoil Islands - 555662327"
"MPA_USA",607,"Mashomack - 555661223"
"MPA_USA",608,"Masonboro Island - 555607527"
"MPA_USA",609,"Masonboro Island - 555652304"
"MPA_USA",610,"Masonboro Island Estuarine Reserve Dedicated Nature Preserve - 555655646"
"MPA_USA",611,"Masonboro Island State Natural Area - 555655647"
"MPA_USA",612,"Matagorda Peninsula - 555607544"
"MPA_USA",613,"Matlacha Pass Aquatic Preserve - 555586749"
"MPA_USA",614,"Matlahuayl State Marine Reserve - 555586856"
"MPA_USA",615,"Mattole Canyon State Marine Reserve - 555586865"
"MPA_USA",616,"Mattson - 555607556"
"MPA_USA",617,"Maury Island Aquatic Reserve - 312071"
"MPA_USA",618,"Mcneil River - 22664"
"MPA_USA",619,"Megansett HarborM (Marlow) Conservation Restriction - 555680993"
"MPA_USA",620,"Mendenhall Wetlands State - 777719"
"MPA_USA",621,"Merkle - 555656545"
"MPA_USA",622,"Merritt Island National Wildlife Refuge - 2880"
"MPA_USA",623,"Midway Atoll - 555656048"
"MPA_USA",624,"Milk Island - 555661928"
"MPA_USA",625,"Mill Cove - 55555991"
"MPA_USA",626,"Mill Pond / Off Stage Harbor Road - 555750317"
"MPA_USA",627,"Mill Rock - 555668978"
"MPA_USA",628,"Minisceongo Creek - 55551565"
"MPA_USA",629,"Ministers Point - 55559644"
"MPA_USA",630,"Mink Island - 555607798"
"MPA_USA",631,"Mission-Aransas National Estuarine Research Reserve - 3333354"
"MPA_USA",632,"Mockhorn - 371931"
"MPA_USA",633,"Mohr - 555659840"
"MPA_USA",634,"Moku-o-loe Island (Coconut Island) Marine Laboratory Refuge - 555655650"
"MPA_USA",635,"Molasses Reef Sanctuary Preserva Sanctuary - 555669971"
"MPA_USA",636,"Molokini Shoal Marine Life Conservation District - 555586884"
"MPA_USA",637,"Monomoy - 555586233"
"MPA_USA",638,"Monomoy - 555656052"
"MPA_USA",639,"Monomoy National Wildlife Refuge - 13024"
"MPA_USA",640,"Montara State Marine Reserve - 555547368"
"MPA_USA",641,"Monterey Bay National Marine Sanctuary - 555586741"
"MPA_USA",642,"Morro Bay - 555665799"
"MPA_USA",643,"Morro Bay State Marine Recreational Manag Recreation - 11115738"
"MPA_USA",644,"Morro Bay State Marine Reserve - 555547352"
"MPA_USA",645,"Mosquito Lagoon Aquatic Preserve - 555586773"
"MPA_USA",646,"Moss Landing - 372051"
"MPA_USA",647,"Mount Loretto - 55557741"
"MPA_USA",648,"Mud Keys Wildlife Management Area - 555669972"
"MPA_USA",649,"Muskeget Island CR - 555678669"
"MPA_USA",650,"Mustang Island Macrosite Fee - 555608051"
"MPA_USA",651,"Myrtle Island - 555510637"
"MPA_USA",652,"NOAA's Monitor National Marine Sanctuary - 555586784"
"MPA_USA",653,"Nab Island - 555659871"
"MPA_USA",654,"Nansemond - 555656056"
"MPA_USA",655,"Nansemond National Wildlife Refuge - 35870"
"MPA_USA",656,"Naples State Marine Conservation Area - 555586838"
"MPA_USA",657,"Narragansett Bay National Estuarine Research Reserve - 555586877"
"MPA_USA",658,"Nassau River - St. Johns River Marshes Aquatic Preserve - 555586774"
"MPA_USA",659,"National Key Deer Refuge - 13019"
"MPA_USA",660,"Natural Bridges State Marine Reserve - 555547353"
"MPA_USA",661,"Navesink River - 555666415"
"MPA_USA",662,"Neal - 555585545"
"MPA_USA",663,"Nemah Point - 11111915"
"MPA_USA",664,"Neptune State Park Resear State Park - 555655655"
"MPA_USA",665,"New Dump Island - 555608150"
"MPA_USA",666,"Newbold Preserve (Aka Squid Island) - 55551198"
"MPA_USA",667,"Newfound Harbor Key Sanctuary Preserva Sanctuary - 555669973"
"MPA_USA",668,"Newport Beach Marine Life - 555661629"
"MPA_USA",669,"Newport Beach Marine Life Refuge - 555608166"
"MPA_USA",670,"Niguel Marine Life Refuge - 555655657"
"MPA_USA",671,"Nisqually National Wildlife Refu - 555608203"
"MPA_USA",672,"Nisqually Reach Aquatic Reserve - 555586834"
"MPA_USA",673,"North Bay Natural Area Preserve - 11111920"
"MPA_USA",674,"North Brigantine State Natural Area - 55557771"
"MPA_USA",675,"North Brigatine - 555656373"
"MPA_USA",676,"North Brother Island - 555669061"
"MPA_USA",677,"North Carolina National Estuarine Research Reserve - 555586878"
"MPA_USA",678,"North Deer Island - 555512038"
"MPA_USA",679,"North Farallon Islands Special Closure - 555547373"
"MPA_USA",680,"North Farallon Islands State Marine Reserve - 555547375"
"MPA_USA",681,"North Fork St. Lucie Aquatic Preserve - 555586775"
"MPA_USA",682,"North Inlet-Winyah Bay National Estuarine Research Reserve - 372457"
"MPA_USA",683,"North Santee Bar - 555608305"
"MPA_USA",684,"North Shore Grays Harbor - 11111924"
"MPA_USA",685,"North Shore Ocean Sanctuary - 555676405"
"MPA_USA",686,"Northeast Canyons And Seamounts Marine - 555672180"
"MPA_USA",687,"Northeast Canyons and Seamounts Marine National Monument - 555655661"
"MPA_USA",688,"Northwestern Hawaiian Islands Marine Refuge - 555669974"
"MPA_USA",689,"Nunivak - 377228"
"MPA_USA",690,"Nunivak Island - 372529"
"MPA_USA",691,"Octopus Hole Conservation Area - 555655665"
"MPA_USA",692,"Offshore Island - 555651986"
"MPA_USA",693,"Offshore Island - 9999101"
"MPA_USA",694,"Offshore Island 'alau - 999965"
"MPA_USA",695,"Offshore Island - 999964"
"MPA_USA",696,"Offshore Island Ka'ula Seabird Sancutary - 999937"
"MPA_USA",697,"Offshore Island Kaemi - 9999102"
"MPA_USA",698,"Offshore Island Kanaha Rock - 999935"
"MPA_USA",699,"Offshore Island Kaohikaipu Island - 999936"
"MPA_USA",700,"Offshore Island Kekepa Island - 999939"
"MPA_USA",701,"Offshore Island Kihewamoku Island - 999940"
"MPA_USA",702,"Offshore Island Kuakamoku Rock - 9999103"
"MPA_USA",703,"Offshore Island Kukuihoolua Island - 999941"
"MPA_USA",704,"Offshore Island Kukuipalaoa - 999942"
"MPA_USA",705,"Offshore Island Lehua Rock - 999943"
"MPA_USA",706,"Offshore Island Manahoa Rock Pauwalu Point - 999920"
"MPA_USA",707,"Offshore Island Manana Island - 999944"
"MPA_USA",708,"Offshore Island Mokohola - 999946"
"MPA_USA",709,"Offshore Island Mokolea Rock - 9999104"
"MPA_USA",710,"Offshore Island Mokolea Rock - 999947"
"MPA_USA",711,"Offshore Island Moku Manu (north) Island - 999948"
"MPA_USA",712,"Offshore Island Moku Manu (south) Island - 555661980"
"MPA_USA",713,"Offshore Island Moku Puku - 999950"
"MPA_USA",714,"Offshore Island Moku'ae'ae - 999956"
"MPA_USA",715,"Offshore Island Mokualai Island - 999951"
"MPA_USA",716,"Offshore Island Mokuauia Island - 999952"
"MPA_USA",717,"Offshore Island Mokuho'oniki - 999953"
"MPA_USA",718,"Offshore Island Mokulua Island - 999954"
"MPA_USA",719,"Offshore Island Mokumanu - 999955"
"MPA_USA",720,"Offshore Island Mokupapapa - 9999105"
"MPA_USA",721,"Offshore Island Molokini Seabird Sanctuary Light - 999957"
"MPA_USA",722,"Offshore Island Nanahoa - 999958"
"MPA_USA",723,"Offshore Island Pa'u O Nu'akea - 999960"
"MPA_USA",724,"Offshore Island Paoakalani - 999959"
"MPA_USA",725,"Offshore Island Pauwalu Point Wildlife Sanctuary Moku Mana Seabird San - 555666785"
"MPA_USA",726,"Offshore Island Popoia Island State - 999961"
"MPA_USA",727,"Offshore Island Pu'upehe - 999963"
"MPA_USA",728,"Offshore Island Pulemoku Rock - 999962"
"MPA_USA",729,"Offshore Island; Hulu - 999967"
"MPA_USA",730,"Offshore Island; Keopuka Rock - 999968"
"MPA_USA",731,"Offshore Island; Moke'ehina - 999969"
"MPA_USA",732,"Offshore Island; Papanui O Kane - 999970"
"MPA_USA",733,"Offshore Islets - 9999106"
"MPA_USA",734,"Old Fort Bayou Coastal Preserve - 352715"
"MPA_USA",735,"Old Kona Airport Marine Life Conservation D Airport - 555655667"
"MPA_USA",736,"Oliver Inlet - 61638"
"MPA_USA",737,"Olympic Coast National Marine Sanctuary - 555586804"
"MPA_USA",738,"Orchard Rocks Conservation Area - 312335"
"MPA_USA",739,"Oregon Islands - 1111279"
"MPA_USA",740,"Oregon Islands National Wildlif - 555586239"
"MPA_USA",741,"Orient Beach State Park - 555655668"
"MPA_USA",742,"Otter Rock Marine Garden Garden - 555655670"
"MPA_USA",743,"Otter Rock Marine Reserve - 555586874"
"MPA_USA",744,"Oyster - 555608579"
"MPA_USA",745,"Oyster Bay - 555656076"
"MPA_USA",746,"Oyster Bay National Wildlife Refuge - 13863"
"MPA_USA",747,"PCON86 - 555655216"
"MPA_USA",748,"Pacific Grove Marine Gardens State Marine Conservation Area - 555586722"
"MPA_USA",749,"Padilla Bay National Estuarine Research Reserve - 555586810"
"MPA_USA",750,"Padre Island - 555655899"
"MPA_USA",751,"Padre Island National Seashore - 1065"
"MPA_USA",752,"Painted Cave (Santa Cruz Island) State Marine Conservation Area - 312330"
"MPA_USA",753,"Palmer Hay Flats Imla - 555671982"
"MPA_USA",754,"Palmer Hay Flats State - 22667"
"MPA_USA",755,"Palmer Inlet - 555669217"
"MPA_USA",756,"Palos Verdes Shoreline - 555661983"
"MPA_USA",757,"Papahanaumokuakea Marine - 555670040"
"MPA_USA",758,"Papahanaumokuakea Marine National Monument - 220201"
"MPA_USA",759,"Papahanaumokuakea Marine National Monument Particularly Sensitive Sea Area National Monument - 555672697"
"MPA_USA",760,"Papahānaumokuākea - 555512001"
"MPA_USA",761,"Parc national des Everglades - 2012"
"MPA_USA",762,"Parkers Marsh - 555662434"
"MPA_USA",763,"Parkers Marsh Natural Area Preserve - 372938"
"MPA_USA",764,"Parramore Island - 555510639"
"MPA_USA",765,"Parramore Island - 555652203"
"MPA_USA",766,"Pascagoula River Marsh Coastal Preserve - 352716"
"MPA_USA",767,"Passage Key - 555656079"
"MPA_USA",768,"Passage Key National Wildlife Refuge - 6666113"
"MPA_USA",769,"Passage Key National Wildlife Refuge.Wilderness Area - 555586242"
"MPA_USA",770,"Pattagansett Marshes - 555510365"
"MPA_USA",771,"Pattagansett Marshes - 555652199"
"MPA_USA",772,"Pauwalu Point - 999923"
"MPA_USA",773,"Pelican Island - 555512039"
"MPA_USA",774,"Pelican Island - 555656083"
"MPA_USA",775,"Pelican Island National Wildlife Refuge - 10574"
"MPA_USA",776,"Pelican Island National Wildlife Refuge.Wilderness Area - 555586243"
"MPA_USA",777,"Pelican Shoal Wildlife Management Area - 555669975"
"MPA_USA",778,"Pelican Spit Natural Area  - 555672212"
"MPA_USA",779,"Pelican Spit Natural Area - 6666308"
"MPA_USA",780,"Pellicer Creek Aquatic Preserve - 555586776"
"MPA_USA",781,"Perkins Salt Marsh - 555556479"
"MPA_USA",782,"Petit Manan - 555670101"
"MPA_USA",783,"Phil Foster - 555669264"
"MPA_USA",784,"Phillip Burton - 11115361"
"MPA_USA",785,"Piedras Blancas State Marine Conservation Area - 555586893"
"MPA_USA",786,"Piedras Blancas State Marine Reserve - 555547360"
"MPA_USA",787,"Piermont Marsh Tidal - 55551569"
"MPA_USA",788,"Pile Point Voluntary No - Take - 11111802"
"MPA_USA",789,"Pillar Point State Marine Conservation Area - 555586734"
"MPA_USA",790,"Pilot Point - 220283"
"MPA_USA",791,"Pinckney Island National Wildlife Refuge - 2868"
"MPA_USA",792,"Pine Island Sound Aquatic Preserve - 555586750"
"MPA_USA",793,"Pine Point - 555671640"
"MPA_USA",794,"Pinellas - 555656087"
"MPA_USA",795,"Pinellas County Aquatic Preserve - 555586751"
"MPA_USA",796,"Pinellas National Wildlife Refuge - 2854"
"MPA_USA",797,"Pirate Cove Research Reserve - 555655674"
"MPA_USA",798,"Pleasure House Point - 555670197"
"MPA_USA",799,"Plum Tree Island - 555656089"
"MPA_USA",800,"Plum Tree Island National Wildlife Refuge - 13915"
"MPA_USA",801,"Pochet Island CR - 555681729"
"MPA_USA",802,"Point Arena State Marine Conservation Area - 555586896"
"MPA_USA",803,"Point Arena State Marine Reserve - 555547363"
"MPA_USA",804,"Point Bridget - 373342"
"MPA_USA",805,"Point Buchon State Marine Conservation Area - 555586894"
"MPA_USA",806,"Point Buchon State Marine Reserve - 555547361"
"MPA_USA",807,"Point Cabrillo State Marine Reserve - 312843"
"MPA_USA",808,"Point Conception State Marine Reserve - 555586836"
"MPA_USA",809,"Point Dume State Marine Conservation Area - 555586994"
"MPA_USA",810,"Point Dume State Marine Reserve - 555586995"
"MPA_USA",811,"Point Fermin Marine Life Refuge - 555655677"
"MPA_USA",812,"Point Lobos State - 1111767"
"MPA_USA",813,"Point Lobos State Marine Conservation Area - 555586891"
"MPA_USA",814,"Point Lobos State Marine Reserve - 555547393"
"MPA_USA",815,"Point Resistance Special Closure - 555547370"
